,media,created,last_modified
674,Media/DCIM/139APPLE/IMG_9618.HEIC,17/02/2023,17/02/2023
675,Media/DCIM/139APPLE/IMG_9619.HEIC,17/02/2023,17/02/2023
676,Media/DCIM/139APPLE/IMG_9620.HEIC,17/02/2023,17/02/2023
677,Media/DCIM/139APPLE/IMG_9621.HEIC,17/02/2023,17/02/2023
678,Media/DCIM/139APPLE/IMG_9622.HEIC,17/02/2023,17/02/2023
679,Media/DCIM/139APPLE/IMG_9625.HEIC,16/02/2023,16/02/2023
680,Media/DCIM/139APPLE/IMG_9626.HEIC,16/02/2023,16/02/2023
681,Media/DCIM/139APPLE/IMG_9627.HEIC,17/02/2023,17/02/2023
682,Media/DCIM/139APPLE/IMG_9628.HEIC,17/02/2023,17/02/2023
683,Media/DCIM/139APPLE/IMG_9629.HEIC,17/02/2023,17/02/2023
684,Media/DCIM/139APPLE/IMG_9630.HEIC,17/02/2023,17/02/2023
685,Media/DCIM/139APPLE/IMG_9631.HEIC,16/02/2023,16/02/2023
686,Media/DCIM/139APPLE/IMG_9632.HEIC,16/02/2023,16/02/2023
687,Media/DCIM/139APPLE/IMG_9633.MOV,17/02/2023,17/02/2023
688,Media/DCIM/139APPLE/IMG_9634.MOV,17/02/2023,17/02/2023
689,Media/DCIM/139APPLE/IMG_9635.MOV,17/02/2023,17/02/2023
690,Media/DCIM/139APPLE/IMG_9636.MOV,17/02/2023,17/02/2023
691,Media/DCIM/139APPLE/IMG_9637.HEIC,17/02/2023,17/02/2023
692,Media/DCIM/139APPLE/IMG_9638.HEIC,17/02/2023,17/02/2023
693,Media/DCIM/139APPLE/IMG_9639.HEIC,17/02/2023,17/02/2023
694,Media/DCIM/139APPLE/IMG_9640.HEIC,17/02/2023,17/02/2023
695,Media/DCIM/139APPLE/IMG_9641.HEIC,16/02/2023,16/02/2023
696,Media/DCIM/139APPLE/IMG_9642.HEIC,16/02/2023,16/02/2023
697,Media/DCIM/139APPLE/IMG_9643.HEIC,16/02/2023,16/02/2023
698,Media/DCIM/139APPLE/IMG_9644.HEIC,17/02/2023,17/02/2023
699,Media/DCIM/139APPLE/IMG_9645.HEIC,16/02/2023,16/02/2023
700,Media/DCIM/139APPLE/IMG_9647.HEIC,16/02/2023,16/02/2023
701,Media/DCIM/139APPLE/IMG_9648.HEIC,16/02/2023,16/02/2023
702,Media/DCIM/139APPLE/IMG_9650.HEIC,16/02/2023,16/02/2023
703,Media/DCIM/139APPLE/IMG_9651.HEIC,16/02/2023,16/02/2023
704,Media/DCIM/139APPLE/IMG_9652.HEIC,16/02/2023,16/02/2023
705,Media/DCIM/139APPLE/IMG_9653.HEIC,17/02/2023,17/02/2023
706,Media/DCIM/139APPLE/IMG_9654.HEIC,17/02/2023,17/02/2023
707,Media/DCIM/139APPLE/IMG_9655.HEIC,16/02/2023,16/02/2023
708,Media/DCIM/139APPLE/IMG_9656.HEIC,16/02/2023,16/02/2023
709,Media/DCIM/139APPLE/IMG_9657.HEIC,16/02/2023,16/02/2023
710,Media/DCIM/139APPLE/IMG_9657.MOV,16/02/2023,16/02/2023
711,Media/DCIM/139APPLE/IMG_9658.HEIC,17/02/2023,17/02/2023
712,Media/DCIM/139APPLE/IMG_9659.HEIC,17/02/2023,17/02/2023
713,Media/DCIM/139APPLE/IMG_9659.MOV,16/02/2023,16/02/2023
714,Media/DCIM/139APPLE/IMG_9660.HEIC,17/02/2023,17/02/2023
715,Media/DCIM/139APPLE/IMG_9663.HEIC,16/02/2023,16/02/2023
716,Media/DCIM/139APPLE/IMG_9665.HEIC,16/02/2023,16/02/2023
717,Media/DCIM/139APPLE/IMG_9666.HEIC,16/02/2023,16/02/2023
718,Media/DCIM/139APPLE/IMG_9668.MOV,16/02/2023,16/02/2023
719,Media/DCIM/139APPLE/IMG_9669.HEIC,17/02/2023,17/02/2023
720,Media/DCIM/139APPLE/IMG_9670.MOV,17/02/2023,17/02/2023
721,Media/DCIM/139APPLE/IMG_9671.HEIC,17/02/2023,17/02/2023
722,Media/DCIM/139APPLE/IMG_9672.HEIC,16/02/2023,16/02/2023
723,Media/DCIM/139APPLE/IMG_9673.HEIC,17/02/2023,17/02/2023
724,Media/DCIM/139APPLE/IMG_9674.MOV,17/02/2023,17/02/2023
725,Media/DCIM/139APPLE/IMG_9675.HEIC,17/02/2023,17/02/2023
726,Media/DCIM/139APPLE/IMG_9676.HEIC,17/02/2023,17/02/2023
727,Media/DCIM/139APPLE/IMG_9677.HEIC,17/02/2023,17/02/2023
728,Media/DCIM/139APPLE/IMG_9678.HEIC,17/02/2023,17/02/2023
729,Media/DCIM/139APPLE/IMG_9678.MOV,16/02/2023,16/02/2023
730,Media/DCIM/139APPLE/IMG_9679.HEIC,17/02/2023,17/02/2023
731,Media/DCIM/139APPLE/IMG_9680.HEIC,16/02/2023,16/02/2023
732,Media/DCIM/139APPLE/IMG_9681.HEIC,16/02/2023,16/02/2023
733,Media/DCIM/139APPLE/IMG_9681.MOV,16/02/2023,16/02/2023
734,Media/DCIM/139APPLE/IMG_9682.HEIC,17/02/2023,17/02/2023
735,Media/DCIM/139APPLE/IMG_9683.HEIC,17/02/2023,17/02/2023
736,Media/DCIM/139APPLE/IMG_9684.HEIC,17/02/2023,17/02/2023
737,Media/DCIM/139APPLE/IMG_9685.HEIC,17/02/2023,17/02/2023
738,Media/DCIM/139APPLE/IMG_9686.HEIC,17/02/2023,17/02/2023
739,Media/DCIM/139APPLE/IMG_9687.HEIC,17/02/2023,17/02/2023
740,Media/DCIM/139APPLE/IMG_9688.HEIC,16/02/2023,16/02/2023
741,Media/DCIM/139APPLE/IMG_9689.HEIC,16/02/2023,16/02/2023
742,Media/DCIM/139APPLE/IMG_9691.MOV,16/02/2023,16/02/2023
743,Media/DCIM/139APPLE/IMG_9692.MOV,16/02/2023,16/02/2023
744,Media/DCIM/139APPLE/IMG_9693.HEIC,16/02/2023,16/02/2023
745,Media/DCIM/139APPLE/IMG_9695.MOV,16/02/2023,16/02/2023
746,Media/DCIM/139APPLE/IMG_9699.MOV,16/02/2023,16/02/2023
747,Media/DCIM/139APPLE/IMG_9700.HEIC,17/02/2023,17/02/2023
748,Media/DCIM/139APPLE/IMG_9700.MOV,17/02/2023,17/02/2023
749,Media/DCIM/139APPLE/IMG_9701.HEIC,17/02/2023,17/02/2023
750,Media/DCIM/139APPLE/IMG_9701.MOV,17/02/2023,17/02/2023
751,Media/DCIM/139APPLE/IMG_9702.HEIC,17/02/2023,17/02/2023
752,Media/DCIM/139APPLE/IMG_9702.MOV,17/02/2023,17/02/2023
753,Media/DCIM/139APPLE/IMG_9703.HEIC,17/02/2023,17/02/2023
754,Media/DCIM/139APPLE/IMG_9703.MOV,17/02/2023,17/02/2023
755,Media/DCIM/139APPLE/IMG_9704.HEIC,17/02/2023,17/02/2023
756,Media/DCIM/139APPLE/IMG_9704.MOV,17/02/2023,17/02/2023
757,Media/DCIM/139APPLE/IMG_9705.HEIC,17/02/2023,17/02/2023
758,Media/DCIM/139APPLE/IMG_9705.MOV,17/02/2023,17/02/2023
759,Media/DCIM/139APPLE/IMG_9706.HEIC,17/02/2023,17/02/2023
760,Media/DCIM/139APPLE/IMG_9706.MOV,17/02/2023,17/02/2023
761,Media/DCIM/139APPLE/IMG_9707.HEIC,17/02/2023,17/02/2023
762,Media/DCIM/139APPLE/IMG_9707.MOV,17/02/2023,17/02/2023
763,Media/DCIM/139APPLE/IMG_9708.MOV,17/02/2023,17/02/2023
764,Media/DCIM/139APPLE/IMG_9709.JPG,17/02/2023,17/02/2023
765,Media/DCIM/139APPLE/IMG_9710.PNG,17/02/2023,17/02/2023
766,Media/DCIM/139APPLE/IMG_9711.HEIC,17/02/2023,17/02/2023
767,Media/DCIM/139APPLE/IMG_9711.MOV,17/02/2023,17/02/2023
768,Media/DCIM/139APPLE/IMG_9712.HEIC,17/02/2023,17/02/2023
769,Media/DCIM/139APPLE/IMG_9712.MOV,17/02/2023,17/02/2023
770,Media/DCIM/139APPLE/IMG_9713.HEIC,17/02/2023,17/02/2023
771,Media/DCIM/139APPLE/IMG_9713.MOV,17/02/2023,17/02/2023
772,Media/DCIM/139APPLE/IMG_9714.HEIC,17/02/2023,17/02/2023
773,Media/DCIM/139APPLE/IMG_9714.MOV,17/02/2023,17/02/2023
774,Media/DCIM/139APPLE/IMG_9715.HEIC,17/02/2023,17/02/2023
775,Media/DCIM/139APPLE/IMG_9715.MOV,17/02/2023,17/02/2023
776,Media/DCIM/139APPLE/IMG_9716.HEIC,17/02/2023,17/02/2023
777,Media/DCIM/139APPLE/IMG_9716.MOV,17/02/2023,17/02/2023
778,Media/DCIM/139APPLE/IMG_9717.HEIC,17/02/2023,17/02/2023
779,Media/DCIM/139APPLE/IMG_9717.MOV,17/02/2023,17/02/2023
780,Media/DCIM/139APPLE/IMG_9718.HEIC,17/02/2023,17/02/2023
781,Media/DCIM/139APPLE/IMG_9718.MOV,17/02/2023,17/02/2023
782,Media/DCIM/139APPLE/IMG_9719.HEIC,17/02/2023,17/02/2023
783,Media/DCIM/139APPLE/IMG_9719.MOV,17/02/2023,17/02/2023
784,Media/DCIM/139APPLE/IMG_9720.HEIC,17/02/2023,17/02/2023
785,Media/DCIM/139APPLE/IMG_9720.MOV,17/02/2023,17/02/2023
786,Media/DCIM/139APPLE/IMG_9721.HEIC,17/02/2023,17/02/2023
787,Media/DCIM/139APPLE/IMG_9721.MOV,17/02/2023,17/02/2023
788,Media/DCIM/139APPLE/IMG_9722.HEIC,17/02/2023,17/02/2023
789,Media/DCIM/139APPLE/IMG_9722.MOV,17/02/2023,17/02/2023
790,Media/DCIM/139APPLE/IMG_9723.HEIC,17/02/2023,17/02/2023
791,Media/DCIM/139APPLE/IMG_9723.MOV,17/02/2023,17/02/2023
792,Media/DCIM/139APPLE/IMG_9724.HEIC,17/02/2023,17/02/2023
793,Media/DCIM/139APPLE/IMG_9724.MOV,17/02/2023,17/02/2023
794,Media/DCIM/139APPLE/IMG_9725.HEIC,17/02/2023,17/02/2023
795,Media/DCIM/139APPLE/IMG_9725.MOV,17/02/2023,17/02/2023
796,Media/DCIM/139APPLE/IMG_9726.HEIC,17/02/2023,17/02/2023
797,Media/DCIM/139APPLE/IMG_9726.MOV,17/02/2023,17/02/2023
798,Media/DCIM/139APPLE/IMG_9727.HEIC,17/02/2023,17/02/2023
799,Media/DCIM/139APPLE/IMG_9727.MOV,17/02/2023,17/02/2023
800,Media/DCIM/139APPLE/IMG_9728.HEIC,17/02/2023,17/02/2023
801,Media/DCIM/139APPLE/IMG_9728.MOV,17/02/2023,17/02/2023
802,Media/DCIM/139APPLE/IMG_9729.HEIC,17/02/2023,17/02/2023
803,Media/DCIM/139APPLE/IMG_9729.MOV,17/02/2023,17/02/2023
804,Media/DCIM/139APPLE/IMG_9730.HEIC,17/02/2023,17/02/2023
805,Media/DCIM/139APPLE/IMG_9730.MOV,17/02/2023,17/02/2023
806,Media/DCIM/139APPLE/IMG_9731.HEIC,17/02/2023,17/02/2023
807,Media/DCIM/139APPLE/IMG_9731.MOV,17/02/2023,17/02/2023
808,Media/DCIM/139APPLE/IMG_9732.HEIC,17/02/2023,17/02/2023
809,Media/DCIM/139APPLE/IMG_9732.MOV,17/02/2023,17/02/2023
810,Media/DCIM/139APPLE/IMG_9733.HEIC,17/02/2023,17/02/2023
811,Media/DCIM/139APPLE/IMG_9733.MOV,17/02/2023,17/02/2023
812,Media/DCIM/139APPLE/IMG_9734.HEIC,17/02/2023,17/02/2023
813,Media/DCIM/139APPLE/IMG_9734.MOV,17/02/2023,17/02/2023
814,Media/DCIM/139APPLE/IMG_9735.HEIC,17/02/2023,17/02/2023
815,Media/DCIM/139APPLE/IMG_9735.MOV,17/02/2023,17/02/2023
816,Media/DCIM/139APPLE/IMG_9736.HEIC,17/02/2023,17/02/2023
817,Media/DCIM/139APPLE/IMG_9736.MOV,17/02/2023,17/02/2023
818,Media/DCIM/139APPLE/IMG_9737.HEIC,17/02/2023,17/02/2023
819,Media/DCIM/139APPLE/IMG_9737.MOV,17/02/2023,17/02/2023
820,Media/DCIM/139APPLE/IMG_9738.HEIC,17/02/2023,17/02/2023
821,Media/DCIM/139APPLE/IMG_9738.MOV,17/02/2023,17/02/2023
822,Media/DCIM/139APPLE/IMG_9739.HEIC,17/02/2023,17/02/2023
823,Media/DCIM/139APPLE/IMG_9739.MOV,17/02/2023,17/02/2023
824,Media/DCIM/139APPLE/IMG_9740.HEIC,17/02/2023,17/02/2023
825,Media/DCIM/139APPLE/IMG_9740.MOV,17/02/2023,17/02/2023
826,Media/DCIM/139APPLE/IMG_9741.HEIC,17/02/2023,17/02/2023
827,Media/DCIM/139APPLE/IMG_9741.MOV,17/02/2023,17/02/2023
828,Media/DCIM/139APPLE/IMG_9742.HEIC,17/02/2023,17/02/2023
829,Media/DCIM/139APPLE/IMG_9742.MOV,17/02/2023,17/02/2023
830,Media/DCIM/139APPLE/IMG_9743.HEIC,17/02/2023,17/02/2023
831,Media/DCIM/139APPLE/IMG_9743.MOV,17/02/2023,17/02/2023
832,Media/DCIM/139APPLE/IMG_9744.HEIC,17/02/2023,17/02/2023
833,Media/DCIM/139APPLE/IMG_9744.MOV,17/02/2023,17/02/2023
834,Media/DCIM/139APPLE/IMG_9745.HEIC,17/02/2023,17/02/2023
835,Media/DCIM/139APPLE/IMG_9745.MOV,17/02/2023,17/02/2023
836,Media/DCIM/139APPLE/IMG_9746.HEIC,17/02/2023,17/02/2023
837,Media/DCIM/139APPLE/IMG_9746.MOV,17/02/2023,17/02/2023
838,Media/DCIM/139APPLE/IMG_9747.HEIC,17/02/2023,17/02/2023
839,Media/DCIM/139APPLE/IMG_9747.MOV,17/02/2023,17/02/2023
840,Media/DCIM/139APPLE/IMG_9748.HEIC,17/02/2023,17/02/2023
841,Media/DCIM/139APPLE/IMG_9748.MOV,17/02/2023,17/02/2023
842,Media/DCIM/139APPLE/IMG_9749.HEIC,17/02/2023,17/02/2023
843,Media/DCIM/139APPLE/IMG_9749.MOV,17/02/2023,17/02/2023
844,Media/DCIM/139APPLE/IMG_9750.HEIC,17/02/2023,17/02/2023
845,Media/DCIM/139APPLE/IMG_9750.MOV,17/02/2023,17/02/2023
846,Media/DCIM/139APPLE/IMG_9751.HEIC,17/02/2023,17/02/2023
847,Media/DCIM/139APPLE/IMG_9751.MOV,17/02/2023,17/02/2023
848,Media/DCIM/139APPLE/IMG_9752.HEIC,17/02/2023,17/02/2023
849,Media/DCIM/139APPLE/IMG_9752.MOV,17/02/2023,17/02/2023
850,Media/DCIM/139APPLE/IMG_9753.HEIC,17/02/2023,17/02/2023
851,Media/DCIM/139APPLE/IMG_9753.MOV,17/02/2023,17/02/2023
852,Media/DCIM/139APPLE/IMG_9754.HEIC,17/02/2023,17/02/2023
853,Media/DCIM/139APPLE/IMG_9754.MOV,17/02/2023,17/02/2023
854,Media/DCIM/139APPLE/IMG_9755.HEIC,17/02/2023,17/02/2023
855,Media/DCIM/139APPLE/IMG_9755.MOV,17/02/2023,17/02/2023
856,Media/DCIM/139APPLE/IMG_9756.HEIC,17/02/2023,17/02/2023
857,Media/DCIM/139APPLE/IMG_9756.MOV,17/02/2023,17/02/2023
858,Media/DCIM/139APPLE/IMG_9757.HEIC,17/02/2023,17/02/2023
859,Media/DCIM/139APPLE/IMG_9757.MOV,17/02/2023,17/02/2023
860,Media/DCIM/139APPLE/IMG_9758.HEIC,17/02/2023,17/02/2023
861,Media/DCIM/139APPLE/IMG_9758.MOV,17/02/2023,17/02/2023
862,Media/DCIM/139APPLE/IMG_9759.HEIC,17/02/2023,17/02/2023
863,Media/DCIM/139APPLE/IMG_9759.MOV,17/02/2023,17/02/2023
864,Media/DCIM/139APPLE/IMG_9760.HEIC,17/02/2023,17/02/2023
865,Media/DCIM/139APPLE/IMG_9760.MOV,17/02/2023,17/02/2023
866,Media/DCIM/139APPLE/IMG_9761.HEIC,17/02/2023,17/02/2023
867,Media/DCIM/139APPLE/IMG_9761.MOV,17/02/2023,17/02/2023
868,Media/DCIM/139APPLE/IMG_9762.HEIC,17/02/2023,17/02/2023
869,Media/DCIM/139APPLE/IMG_9762.MOV,17/02/2023,17/02/2023
870,Media/DCIM/139APPLE/IMG_9763.HEIC,17/02/2023,17/02/2023
871,Media/DCIM/139APPLE/IMG_9763.MOV,17/02/2023,17/02/2023
872,Media/DCIM/139APPLE/IMG_9764.HEIC,17/02/2023,17/02/2023
873,Media/DCIM/139APPLE/IMG_9764.MOV,17/02/2023,17/02/2023
874,Media/DCIM/139APPLE/IMG_9765.HEIC,17/02/2023,17/02/2023
875,Media/DCIM/139APPLE/IMG_9765.MOV,17/02/2023,17/02/2023
876,Media/DCIM/139APPLE/IMG_9766.MOV,17/02/2023,17/02/2023
877,Media/DCIM/139APPLE/IMG_9767.HEIC,17/02/2023,17/02/2023
878,Media/DCIM/139APPLE/IMG_9768.HEIC,17/02/2023,17/02/2023
879,Media/DCIM/139APPLE/IMG_9769.HEIC,17/02/2023,17/02/2023
880,Media/DCIM/139APPLE/IMG_9770.HEIC,17/02/2023,17/02/2023
881,Media/DCIM/139APPLE/IMG_9771.HEIC,17/02/2023,17/02/2023
882,Media/DCIM/139APPLE/IMG_9771.MOV,17/02/2023,17/02/2023
883,Media/DCIM/139APPLE/IMG_9772.PNG,17/02/2023,17/02/2023
884,Media/DCIM/139APPLE/IMG_9773.PNG,17/02/2023,17/02/2023
885,Media/DCIM/139APPLE/IMG_9774.PNG,17/02/2023,17/02/2023
886,Media/DCIM/139APPLE/IMG_9775.PNG,17/02/2023,17/02/2023
887,Media/DCIM/139APPLE/IMG_9776.PNG,17/02/2023,17/02/2023
888,Media/DCIM/139APPLE/IMG_9777.HEIC,17/02/2023,17/02/2023
889,Media/DCIM/139APPLE/IMG_9777.MOV,17/02/2023,17/02/2023
890,Media/DCIM/139APPLE/IMG_9778.HEIC,17/02/2023,17/02/2023
891,Media/DCIM/139APPLE/IMG_9778.MOV,17/02/2023,17/02/2023
892,Media/DCIM/139APPLE/IMG_9779.HEIC,17/02/2023,17/02/2023
893,Media/DCIM/139APPLE/IMG_9779.MOV,17/02/2023,17/02/2023
894,Media/DCIM/139APPLE/IMG_9780.HEIC,17/02/2023,17/02/2023
895,Media/DCIM/139APPLE/IMG_9780.MOV,17/02/2023,17/02/2023
896,Media/DCIM/139APPLE/IMG_9781.HEIC,17/02/2023,17/02/2023
897,Media/DCIM/139APPLE/IMG_9781.MOV,17/02/2023,17/02/2023
898,Media/DCIM/139APPLE/IMG_9782.HEIC,17/02/2023,17/02/2023
899,Media/DCIM/139APPLE/IMG_9782.MOV,17/02/2023,17/02/2023
900,Media/DCIM/139APPLE/IMG_9783.HEIC,17/02/2023,17/02/2023
901,Media/DCIM/139APPLE/IMG_9783.MOV,17/02/2023,17/02/2023
902,Media/DCIM/139APPLE/IMG_9784.HEIC,17/02/2023,17/02/2023
903,Media/DCIM/139APPLE/IMG_9784.MOV,17/02/2023,17/02/2023
904,Media/DCIM/139APPLE/IMG_9785.HEIC,17/02/2023,17/02/2023
905,Media/DCIM/139APPLE/IMG_9785.MOV,17/02/2023,17/02/2023
906,Media/DCIM/139APPLE/IMG_9786.HEIC,17/02/2023,17/02/2023
907,Media/DCIM/139APPLE/IMG_9786.MOV,17/02/2023,17/02/2023
908,Media/DCIM/139APPLE/IMG_9787.HEIC,17/02/2023,17/02/2023
909,Media/DCIM/139APPLE/IMG_9787.MOV,17/02/2023,17/02/2023
910,Media/DCIM/139APPLE/IMG_9788.HEIC,17/02/2023,17/02/2023
911,Media/DCIM/139APPLE/IMG_9788.MOV,17/02/2023,17/02/2023
912,Media/DCIM/139APPLE/IMG_9789.HEIC,17/02/2023,17/02/2023
913,Media/DCIM/139APPLE/IMG_9789.MOV,17/02/2023,17/02/2023
914,Media/DCIM/139APPLE/IMG_9790.HEIC,17/02/2023,17/02/2023
915,Media/DCIM/139APPLE/IMG_9790.MOV,17/02/2023,17/02/2023
916,Media/DCIM/139APPLE/IMG_9791.HEIC,17/02/2023,17/02/2023
917,Media/DCIM/139APPLE/IMG_9791.MOV,17/02/2023,17/02/2023
918,Media/DCIM/139APPLE/IMG_9792.HEIC,17/02/2023,17/02/2023
919,Media/DCIM/139APPLE/IMG_9792.MOV,17/02/2023,17/02/2023
920,Media/DCIM/139APPLE/IMG_9793.HEIC,17/02/2023,17/02/2023
921,Media/DCIM/139APPLE/IMG_9793.MOV,17/02/2023,17/02/2023
922,Media/DCIM/139APPLE/IMG_9794.MOV,17/02/2023,17/02/2023
923,Media/DCIM/139APPLE/IMG_9795.HEIC,17/02/2023,17/02/2023
924,Media/DCIM/139APPLE/IMG_9795.MOV,17/02/2023,17/02/2023
925,Media/DCIM/139APPLE/IMG_9796.HEIC,17/02/2023,17/02/2023
926,Media/DCIM/139APPLE/IMG_9796.MOV,17/02/2023,17/02/2023
927,Media/DCIM/139APPLE/IMG_9797.HEIC,17/02/2023,17/02/2023
928,Media/DCIM/139APPLE/IMG_9797.MOV,17/02/2023,17/02/2023
929,Media/DCIM/139APPLE/IMG_9798.HEIC,17/02/2023,17/02/2023
930,Media/DCIM/139APPLE/IMG_9798.MOV,17/02/2023,17/02/2023
931,Media/DCIM/139APPLE/IMG_9799.HEIC,17/02/2023,17/02/2023
932,Media/DCIM/139APPLE/IMG_9799.MOV,17/02/2023,17/02/2023
933,Media/DCIM/139APPLE/IMG_9800.HEIC,17/02/2023,17/02/2023
934,Media/DCIM/139APPLE/IMG_9800.MOV,17/02/2023,17/02/2023
935,Media/DCIM/139APPLE/IMG_9801.HEIC,17/02/2023,17/02/2023
936,Media/DCIM/139APPLE/IMG_9801.MOV,17/02/2023,17/02/2023
937,Media/DCIM/139APPLE/IMG_9802.HEIC,17/02/2023,17/02/2023
938,Media/DCIM/139APPLE/IMG_9802.MOV,17/02/2023,17/02/2023
939,Media/DCIM/139APPLE/IMG_9803.HEIC,17/02/2023,17/02/2023
940,Media/DCIM/139APPLE/IMG_9803.MOV,17/02/2023,17/02/2023
941,Media/DCIM/139APPLE/IMG_9804.HEIC,17/02/2023,17/02/2023
942,Media/DCIM/139APPLE/IMG_9804.MOV,17/02/2023,17/02/2023
943,Media/DCIM/139APPLE/IMG_9805.HEIC,17/02/2023,17/02/2023
944,Media/DCIM/139APPLE/IMG_9805.MOV,17/02/2023,17/02/2023
945,Media/DCIM/139APPLE/IMG_9806.HEIC,17/02/2023,17/02/2023
946,Media/DCIM/139APPLE/IMG_9806.MOV,17/02/2023,17/02/2023
947,Media/DCIM/139APPLE/IMG_9807.MOV,17/02/2023,17/02/2023
948,Media/DCIM/139APPLE/IMG_9808.HEIC,18/02/2023,18/02/2023
949,Media/DCIM/139APPLE/IMG_9808.MOV,18/02/2023,18/02/2023
950,Media/DCIM/139APPLE/IMG_9809.HEIC,18/02/2023,18/02/2023
951,Media/DCIM/139APPLE/IMG_9809.MOV,18/02/2023,18/02/2023
952,Media/DCIM/139APPLE/IMG_9810.HEIC,18/02/2023,18/02/2023
953,Media/DCIM/139APPLE/IMG_9810.MOV,18/02/2023,18/02/2023
954,Media/DCIM/139APPLE/IMG_9811.HEIC,18/02/2023,18/02/2023
955,Media/DCIM/139APPLE/IMG_9811.MOV,18/02/2023,18/02/2023
956,Media/DCIM/139APPLE/IMG_9812.HEIC,18/02/2023,18/02/2023
957,Media/DCIM/139APPLE/IMG_9812.MOV,18/02/2023,18/02/2023
958,Media/DCIM/139APPLE/IMG_9813.HEIC,18/02/2023,18/02/2023
959,Media/DCIM/139APPLE/IMG_9813.MOV,18/02/2023,18/02/2023
960,Media/DCIM/139APPLE/IMG_9814.HEIC,18/02/2023,18/02/2023
961,Media/DCIM/139APPLE/IMG_9814.MOV,18/02/2023,18/02/2023
962,Media/DCIM/139APPLE/IMG_9815.HEIC,18/02/2023,18/02/2023
963,Media/DCIM/139APPLE/IMG_9816.HEIC,18/02/2023,18/02/2023
964,Media/DCIM/139APPLE/IMG_9817.HEIC,18/02/2023,18/02/2023
965,Media/DCIM/139APPLE/IMG_9818.HEIC,18/02/2023,18/02/2023
966,Media/DCIM/139APPLE/IMG_9819.HEIC,18/02/2023,18/02/2023
967,Media/DCIM/139APPLE/IMG_9820.HEIC,18/02/2023,18/02/2023
968,Media/DCIM/139APPLE/IMG_9820.MOV,18/02/2023,18/02/2023
969,Media/DCIM/139APPLE/IMG_9821.HEIC,18/02/2023,18/02/2023
970,Media/DCIM/139APPLE/IMG_9821.MOV,18/02/2023,18/02/2023
971,Media/DCIM/139APPLE/IMG_9822.HEIC,18/02/2023,18/02/2023
972,Media/DCIM/139APPLE/IMG_9822.MOV,18/02/2023,18/02/2023
973,Media/DCIM/139APPLE/IMG_9823.HEIC,18/02/2023,18/02/2023
974,Media/DCIM/139APPLE/IMG_9823.MOV,18/02/2023,18/02/2023
975,Media/DCIM/139APPLE/IMG_9824.HEIC,18/02/2023,18/02/2023
976,Media/DCIM/139APPLE/IMG_9824.MOV,18/02/2023,18/02/2023
977,Media/DCIM/139APPLE/IMG_9825.HEIC,18/02/2023,18/02/2023
978,Media/DCIM/139APPLE/IMG_9825.MOV,18/02/2023,18/02/2023
979,Media/DCIM/139APPLE/IMG_9826.HEIC,18/02/2023,18/02/2023
980,Media/DCIM/139APPLE/IMG_9826.MOV,18/02/2023,18/02/2023
981,Media/DCIM/139APPLE/IMG_9827.HEIC,18/02/2023,18/02/2023
982,Media/DCIM/139APPLE/IMG_9827.MOV,18/02/2023,18/02/2023
983,Media/DCIM/139APPLE/IMG_9828.HEIC,18/02/2023,18/02/2023
984,Media/DCIM/139APPLE/IMG_9828.MOV,18/02/2023,18/02/2023
985,Media/DCIM/139APPLE/IMG_9829.HEIC,18/02/2023,18/02/2023
986,Media/DCIM/139APPLE/IMG_9829.MOV,18/02/2023,18/02/2023
987,Media/DCIM/139APPLE/IMG_9830.HEIC,18/02/2023,18/02/2023
988,Media/DCIM/139APPLE/IMG_9830.MOV,18/02/2023,18/02/2023
989,Media/DCIM/139APPLE/IMG_9831.HEIC,18/02/2023,18/02/2023
990,Media/DCIM/139APPLE/IMG_9831.MOV,18/02/2023,18/02/2023
